Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,Order Date Year,Days to Ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Sales Quintile,Profit Quintile
9861,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0.0,1.356,2017,6,H.R.,67.8,271.2,5.424,0.0,0.0,Standard,4,4
9862,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,18.76,2,0.0,5.2528,2017,6,H.R.,18.76,37.52,10.5056,0.0,0.0,Standard,4,4
9863,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,TEC-AC-10001445,Technology,Accessories,Imation�USB 2.0 Swivel�Flash Drive�USB�flash drive�- 4 GB - Pink,12.12,4,0.0,2.5452,2017,6,H.R.,12.12,48.48,10.1808,0.0,0.0,Standard,4,4
9864,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,0.0,5.5566,2017,6,H.R.,11.34,11.34,5.5566,0.0,0.0,Standard,4,4
9865,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8,4,0.0,70.312,2017,6,H.R.,159.8,639.2,281.248,0.0,0.0,Standard,4,4
9866,CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Home Office,United States,Richmond,Indiana,47374,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0.0,8.532,2017,6,H.R.,18.96,37.92,17.064,0.0,0.0,Standard,4,4
9868,US-2015-116981,2015-03-26,2015-03-28,Second Class,SM-20950,Corporate,United States,New York City,New York,10009,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0.0,3.4086,2015,2,S.M.,13.11,39.33,10.2258,0.0,0.0,Urgent,3,5
9869,CA-2014-114195,2014-11-01,2014-11-03,First Class,EA-14035,Corporate,United States,Mason,Ohio,45040,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.704,2,0.2,16.3172,2014,2,E.A.,85.87999999999998,137.408,32.6344,17.175999999999988,34.351999999999975,Urgent,4,5
9870,CA-2014-114195,2014-11-01,2014-11-03,First Class,EA-14035,Corporate,United States,Mason,Ohio,45040,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61,2014,2,E.A.,10.44,6.264,-5.22,7.308,14.616,Urgent,4,5
9871,CA-2014-114195,2014-11-01,2014-11-03,First Class,EA-14035,Corporate,United States,Mason,Ohio,45040,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,22.428,3,0.7,-17.9424,2014,2,E.A.,74.75999999999999,67.284,-53.8272,52.331999999999994,156.99599999999998,Urgent,4,5
9872,CA-2017-146269,2017-10-06,2017-10-06,Same Day,MH-17455,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,290.336,2,0.2,32.6628,2017,0,M.H.,362.92,580.672,65.3256,72.584,145.168,Immediate,3,4
9873,CA-2017-146269,2017-10-06,2017-10-06,Same Day,MH-17455,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,19.152,2,0.2,1.197,2017,0,M.H.,23.94,38.304,2.394,4.788,9.576,Immediate,3,4
9874,CA-2016-100587,2016-12-10,2016-12-14,Standard Class,SL-20155,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,0.0,3.1104,2016,4,S.L.,6.48,6.48,3.1104,0.0,0.0,Standard,1,1
9875,CA-2016-166653,2016-09-22,2016-09-24,Second Class,NP-18685,Home Office,United States,Parma,Ohio,44134,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,0.2,19.99,2016,2,N.P.,79.96,127.936,39.98,15.99199999999999,31.98399999999998,Urgent,1,1
9876,CA-2015-130855,2015-12-29,2016-01-05,Standard Class,RF-19840,Consumer,United States,New York City,New York,10035,East,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,6.36,2,0.0,0.0636,2015,7,R.F.,6.36,12.72,0.1272,0.0,0.0,Standard,2,4
9877,US-2017-166324,2017-04-20,2017-04-21,First Class,BE-11455,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,848.544,4,0.2,-21.2136,2017,1,B.E.,1060.6799999999998,3394.176,-84.8544,212.13599999999985,848.5439999999994,Urgent,4,2
9878,US-2017-166324,2017-04-20,2017-04-21,First Class,BE-11455,Home Office,United States,Cleveland,Ohio,44105,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8.7,5,0.7,-6.38,2017,1,B.E.,28.999999999999993,43.5,-31.9,20.299999999999994,101.49999999999997,Urgent,4,2
9879,US-2017-166324,2017-04-20,2017-04-21,First Class,BE-11455,Home Office,United States,Cleveland,Ohio,44105,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,2017,1,B.E.,203.97000000000003,367.146,-73.42920000000001,81.58800000000002,244.76400000000007,Urgent,4,2
9880,CA-2016-122581,2016-08-21,2016-08-25,Standard Class,JK-15370,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",573.174,7,0.1,63.686,2016,4,J.K.,636.86,4012.218,445.802,63.686000000000035,445.80200000000025,Standard,5,5
9881,CA-2015-104297,2015-05-29,2015-05-31,First Class,CC-12100,Home Office,United States,Cleveland,Ohio,44105,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,2015,2,C.C.,106.32,255.168,86.11919999999999,21.263999999999996,63.79199999999999,Urgent,4,4
9882,CA-2014-153927,2014-08-12,2014-08-13,First Class,LL-16840,Consumer,United States,Woodstock,Georgia,30188,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14.04,3,0.0,6.7392,2014,1,L.L.,14.04,42.12,20.2176,0.0,0.0,Urgent,3,5
9883,CA-2014-153927,2014-08-12,2014-08-13,First Class,LL-16840,Consumer,United States,Woodstock,Georgia,30188,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",272.61,13,0.0,98.1396,2014,1,L.L.,272.61,3543.9300000000003,1275.8148,0.0,0.0,Urgent,3,5
9884,CA-2014-112291,2014-04-03,2014-04-08,Standard Class,KE-16420,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,11.16,2,0.0,5.58,2014,5,K.E.,11.16,22.32,11.16,0.0,0.0,Standard,3,4
9885,CA-2014-112291,2014-04-03,2014-04-08,Standard Class,KE-16420,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0.0,22.4316,2014,5,K.E.,62.31,186.93,67.2948,0.0,0.0,Standard,3,4
9886,CA-2014-112291,2014-04-03,2014-04-08,Standard Class,KE-16420,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0.0,57.5928,2014,5,K.E.,159.98,319.96,115.1856,0.0,0.0,Standard,3,4
9887,CA-2014-146997,2014-01-23,2014-01-27,Standard Class,SG-20605,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,0.0,2014,4,S.G.,5.94,17.82,0.0,0.0,0.0,Standard,5,5
9888,CA-2017-169607,2017-10-12,2017-10-15,First Class,CA-12265,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,9.96,2,0.0,4.6812,2017,3,C.A.,9.96,19.92,9.3624,0.0,0.0,Urgent,2,1
9889,CA-2015-127544,2015-08-08,2015-08-12,Standard Class,RD-19585,Consumer,United States,Utica,New York,13501,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0.0,28.7964,2015,4,R.D.,79.99,79.99,28.7964,0.0,0.0,Standard,4,5
9890,CA-2017-166499,2017-03-19,2017-03-20,First Class,VG-21805,Corporate,United States,Lakewood,New Jersey,08701,East,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0.0,2.4138,2017,1,V.G.,8.94,26.82,7.2414000000000005,0.0,0.0,Urgent,1,1
9891,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,2,0.0,9.6914,2016,3,S.H.,20.62,41.24,19.3828,0.0,0.0,Urgent,5,5
9892,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,0.0,48.4575,2016,3,S.H.,124.25,869.75,339.20250000000004,0.0,0.0,Urgent,5,5
9893,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,5,0.0,83.314,2016,3,S.H.,297.55,1487.75,416.56999999999994,0.0,0.0,Urgent,5,5
9894,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56,4,0.0,96.8544,2016,3,S.H.,403.56,1614.24,387.4176,0.0,0.0,Urgent,5,5
9895,US-2016-115441,2016-07-25,2016-07-28,Second Class,SH-19975,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.2,5,0.0,27.608,2016,3,S.H.,95.2,476.0,138.04,0.0,0.0,Urgent,5,5
9896,CA-2014-115049,2014-09-26,2014-10-01,Standard Class,MM-17920,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",153.824,11,0.2,38.456,2014,5,M.M.,192.28,1692.064,423.016,38.45599999999999,423.01599999999985,Standard,3,2
9897,CA-2014-156342,2014-06-17,2014-06-20,Second Class,JF-15415,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,62.016,2,0.2,22.4808,2014,3,J.F.,77.52,124.032,44.9616,15.503999999999998,31.007999999999996,Urgent,3,4
9898,CA-2016-112830,2016-06-06,2016-06-10,Standard Class,LP-17095,Consumer,United States,Fairfield,Ohio,45014,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466.32,3,0.2,34.974,2016,4,L.P.,582.9,1398.96,104.922,116.57999999999998,349.73999999999995,Standard,3,2
9899,CA-2016-112830,2016-06-06,2016-06-10,Standard Class,LP-17095,Consumer,United States,Fairfield,Ohio,45014,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82.64,2,0.2,0.0,2016,4,L.P.,103.3,165.28,0.0,20.659999999999997,41.31999999999999,Standard,3,2
9901,CA-2017-117646,2017-08-21,2017-08-25,Standard Class,SC-20845,Consumer,United States,Louisville,Colorado,80027,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,2017,4,S.C.,296.37,711.288,62.2377,59.274,177.822,Standard,1,1
9902,CA-2017-117646,2017-08-21,2017-08-25,Standard Class,SC-20845,Consumer,United States,Louisville,Colorado,80027,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,3,0.2,7.11,2017,4,S.C.,28.439999999999998,68.256,21.330000000000002,5.687999999999999,17.063999999999997,Standard,1,1
9903,CA-2017-117646,2017-08-21,2017-08-25,Standard Class,SC-20845,Consumer,United States,Louisville,Colorado,80027,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,6.672,1,0.2,2.085,2017,4,S.C.,8.34,6.672,2.085,1.6680000000000001,1.6680000000000001,Standard,1,1
9904,CA-2014-122609,2014-11-12,2014-11-18,Standard Class,DP-13000,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.128,3,0.6,-6.9102,2014,6,D.P.,62.82,75.384,-20.7306,37.692,113.076,Standard,2,1
9905,CA-2014-122609,2014-11-12,2014-11-18,Standard Class,DP-13000,Consumer,United States,Carrollton,Texas,75007,Central,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2,0.2,25.5968,2014,6,D.P.,159.98,255.968,51.1936,31.995999999999995,63.99199999999999,Standard,2,1
9906,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,131.88,7,0.0,55.3896,2015,2,K.D.,131.88,923.16,387.72720000000004,0.0,0.0,Urgent,5,5
9907,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Corporate,United States,Anaheim,California,92804,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,0.2,7.8225,2015,2,K.D.,31.29,75.096,23.4675,6.257999999999999,18.773999999999997,Urgent,5,5
9908,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Corporate,United States,Anaheim,California,92804,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772,2015,2,K.D.,897.15,2153.16,215.31600000000003,179.42999999999995,538.2899999999998,Urgent,5,5
9909,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,207.35,5,0.0,24.882,2015,2,K.D.,207.35,1036.75,124.41000000000001,0.0,0.0,Urgent,5,5
9910,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609,2015,2,K.D.,44.67,134.01,36.1827,0.0,0.0,Urgent,5,5
9911,US-2015-129007,2015-09-13,2015-09-15,First Class,KD-16615,Corporate,United States,Anaheim,California,92804,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,209.7,2,0.0,100.656,2015,2,K.D.,209.7,419.4,201.312,0.0,0.0,Urgent,5,5
9912,US-2014-157231,2014-04-05,2014-04-09,Standard Class,RP-19855,Corporate,United States,Richmond,Kentucky,40475,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,0.0,56.5264,2014,4,R.P.,115.36,807.52,395.6848,0.0,0.0,Standard,3,4
9913,CA-2015-132388,2015-10-10,2015-10-12,First Class,KN-16390,Corporate,United States,Santa Barbara,California,93101,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,2015,2,K.N.,452.67,1086.4080000000001,-162.9612,90.53399999999999,271.602,Urgent,4,2
9914,CA-2015-132388,2015-10-10,2015-10-12,First Class,KN-16390,Corporate,United States,Santa Barbara,California,93101,West,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0.0,14.904,2015,2,K.N.,31.05,93.15,44.712,0.0,0.0,Urgent,4,2
9915,CA-2017-160927,2017-01-29,2017-01-31,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0.0,6.2208,2017,2,T.M.,12.96,25.92,12.4416,0.0,0.0,Urgent,4,5
9916,CA-2017-160927,2017-01-29,2017-01-31,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,94.85,5,0.0,45.528,2017,2,T.M.,94.85,474.25,227.64,0.0,0.0,Urgent,4,5
9917,CA-2017-160927,2017-01-29,2017-01-31,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,1,0.0,3.5048,2017,2,T.M.,13.48,13.48,3.5048,0.0,0.0,Urgent,4,5
9918,CA-2017-160927,2017-01-29,2017-01-31,Second Class,TM-21010,Consumer,United States,Marion,Iowa,52302,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221,2017,2,T.M.,14.91,44.730000000000004,13.866299999999999,0.0,0.0,Urgent,4,5
9919,CA-2015-105508,2015-09-24,2015-09-29,Standard Class,JF-15190,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98,1,0.0,17.991,2015,5,J.F.,39.98,39.98,17.991,0.0,0.0,Standard,4,5
9921,CA-2016-149272,2016-03-15,2016-03-19,Standard Class,MY-18295,Corporate,United States,Bryan,Texas,77803,Central,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.386,7,0.8,-35.8176,2016,4,M.Y.,111.93000000000002,156.702,-250.7232,89.54400000000003,626.8080000000002,Standard,3,1
9922,CA-2014-111360,2014-11-24,2014-11-30,Standard Class,AT-10435,Home Office,United States,Akron,Ohio,44312,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,5.742,3,0.7,-4.5936,2014,6,A.T.,19.139999999999997,17.226,-13.780800000000001,13.397999999999996,40.19399999999999,Standard,5,2
9923,US-2017-162124,2017-05-06,2017-05-10,Standard Class,JF-15490,Consumer,United States,Chicago,Illinois,60653,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,191.968,4,0.2,28.7952,2017,4,J.F.,239.95999999999998,767.872,115.1808,47.99199999999999,191.96799999999996,Standard,2,2
9924,CA-2015-159534,2015-03-20,2015-03-23,First Class,DH-13075,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,2015,3,D.H.,62.309999999999995,149.54399999999998,50.47109999999999,12.461999999999996,37.38599999999999,Urgent,5,3
9925,CA-2015-159534,2015-03-20,2015-03-23,First Class,DH-13075,Corporate,United States,New York City,New York,10035,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",23.99,1,0.0,11.995,2015,3,D.H.,23.99,23.99,11.995,0.0,0.0,Urgent,5,3
9927,CA-2015-159534,2015-03-20,2015-03-23,First Class,DH-13075,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,199.98,2,0.0,53.9946,2015,3,D.H.,199.98,399.96,107.9892,0.0,0.0,Urgent,5,3
9928,CA-2015-159534,2015-03-20,2015-03-23,First Class,DH-13075,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",83.92,4,0.0,20.1408,2015,3,D.H.,83.92,335.68,80.5632,0.0,0.0,Urgent,5,3
9929,CA-2016-129630,2016-09-04,2016-09-04,Same Day,IM-15055,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,0.0,8.7372,2016,0,I.M.,24.27,72.81,26.211599999999997,0.0,0.0,Immediate,1,1
9931,CA-2015-104948,2015-11-13,2015-11-17,Standard Class,KH-16510,Consumer,United States,San Bernardino,California,92404,West,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",9.872,2,0.2,3.4552,2015,4,K.H.,12.34,19.744,6.9104,2.468,4.936,Standard,5,3
9932,CA-2015-104948,2015-11-13,2015-11-17,Standard Class,KH-16510,Consumer,United States,San Bernardino,California,92404,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.332,4,0.15,-40.196,2015,4,K.H.,803.92,2733.328,-160.784,120.58799999999997,482.35199999999986,Standard,5,3
9933,CA-2015-104948,2015-11-13,2015-11-17,Standard Class,KH-16510,Consumer,United States,San Bernardino,California,92404,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,29.96,7,0.0,13.482,2015,4,K.H.,29.96,209.72,94.374,0.0,0.0,Standard,5,3
9934,CA-2014-166555,2014-07-11,2014-07-14,First Class,JK-15205,Consumer,United States,Niagara Falls,New York,14304,East,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,3,0.0,47.8065,2014,3,J.K.,164.85,494.54999999999995,143.4195,0.0,0.0,Urgent,2,3
9935,CA-2016-114405,2016-04-07,2016-04-12,Standard Class,AS-10240,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,33.528,3,0.2,2.5146,2016,5,A.S.,41.91,100.584,7.543800000000001,8.381999999999998,25.145999999999994,Standard,1,1
9936,CA-2016-114405,2016-04-07,2016-04-12,Standard Class,AS-10240,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3,0.2,3.6744,2016,5,A.S.,45.93,110.232,11.0232,9.186,27.558,Standard,1,1
9937,CA-2017-132955,2017-06-24,2017-06-28,Standard Class,SC-20575,Consumer,United States,Cranston,Rhode Island,02920,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,102.93,3,0.0,48.3771,2017,4,S.C.,102.93,308.79,145.1313,0.0,0.0,Standard,4,3
